"url","dob","pob","birth_info","city"
"https://fr.wikipedia.org//wiki/F%C3%A9lix_Lacrampe",1924-12-12,"Lannemezan","Naissance	
12 décembre 1924
Lannemezan","Lannemezan"
"https://fr.wikipedia.org//wiki/Roger_Arcalis",1927-06-01,"Tarbes","Naissance	
1er juin 1927
Tarbes","Tarbes"
"https://fr.wikipedia.org//wiki/Ren%C3%A9_Bi%C3%A9n%C3%A8s",1923-08-02,"Toulouse (France)	","Naissance	2 août 1923
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Firmin_Bonnus",1924-08-25,"Toulon","Naissance	
25 août 1924
Toulon","Toulon"
"https://fr.wikipedia.org//wiki/Roger_Ferrien",1924-11-09,"Riscle","Naissance	
9 novembre 1924
Riscle","Riscle"
"https://fr.wikipedia.org//wiki/Pierre_Lauga",1922-01-17,"Lucq-de-Béarn","Naissance	
17 janvier 1922
Lucq-de-Béarn","Lucq-de-Béarn"
"https://fr.wikipedia.org//wiki/Pierre_Lavergne",1922-03-18,"Ciboure","Naissance	
18 mars 1922
Ciboure","Ciboure"
"https://fr.wikipedia.org//wiki/Jacques_Merquey",1929-09-26,"Souillac (France)	","Naissance	26 septembre 1929
à Souillac (France)	","Souillac"
"https://fr.wikipedia.org//wiki/Daniel_Herice",1921-09-07,"Saint-Émilion","Naissance	
7 septembre 1921
Saint-Émilion","Saint-Émilion"
"https://fr.wikipedia.org//wiki/Paul_Lasaosa",1927-07-13,"Dax (France)	","Naissance	13 juillet 1927
à Dax (France)	","Dax"
"https://fr.wikipedia.org//wiki/Pierre_Pascalin",1926-09-21,"Saint-Gein","Naissance	
21 septembre 1926
Saint-Gein","Saint-Gein"
"https://fr.wikipedia.org//wiki/Georges_Brun_(rugby_%C3%A0_XV)",1922-12-23,"Aix-les-Bains (France)	","Naissance	23 décembre 1922
à Aix-les-Bains (France)	","Aix-les-Bains"
"https://fr.wikipedia.org//wiki/Fernand_Cazenave",1924-11-26,"Bérenx","Naissance	
26 novembre 1924
Bérenx","Bérenx"
"https://fr.wikipedia.org//wiki/Franck_Fournet",1922-11-26,"Clermont-Ferrand","Naissance	
26 novembre 1922
Clermont-Ferrand","Clermont-Ferrand"
"https://fr.wikipedia.org//wiki/Ren%C3%A9_Bernard",1925-05-11,"Bergerac","Naissance	
11 mai 1925
Bergerac","Bergerac"
"https://fr.wikipedia.org//wiki/Georges_Carabignac",1929-10-10,"Boé (France)	","Naissance	10 octobre 1929
à Boé (France)	","Boé"
"https://fr.wikipedia.org//wiki/Henri_Four%C3%A8s",1925-08-29,"Issus (France)	","Naissance	29 août 1925
à Issus (France)	","Issus"
"https://fr.wikipedia.org//wiki/Lucien_Mias",1930-09-28,"Saint-Germain-de-Calberte (France)	","Naissance	28 septembre 1930
à Saint-Germain-de-Calberte (France)	","Saint-Germain-de-Calberte"
"https://fr.wikipedia.org//wiki/Alain_Porthault",1929-07-15,"Vervins","Naissance	
15 juillet 1929
Vervins","Vervins"
"https://fr.wikipedia.org//wiki/Guy_Belletante",1927-03-13,"Périgueux (France)	","Naissance	13 mars 1927
à Périgueux (France)	","Périgueux"
"https://fr.wikipedia.org//wiki/Pierre_Bertrand_(rugby_%C3%A0_XV)",1927-10-27,"Meximieux","Naissance	
27 octobre 1927
Meximieux","Meximieux"
"https://fr.wikipedia.org//wiki/Dacien_Olive",1924-07-12,"Claira","Naissance	
12 juillet 1924
Claira","Claira"
"https://fr.wikipedia.org//wiki/Maurice_Prat",1928-09-17,"Lourdes (France)	","Naissance	17 septembre 1928
à Lourdes (France)	","Lourdes"
"https://fr.wikipedia.org//wiki/Jean-Roger_Bourdeu",1927-01-06,"Gan (France)	","Naissance	6 janvier 1927
à Gan (France)	","Gan"
"https://fr.wikipedia.org//wiki/Ren%C3%A9_Brejassou",1929-08-12,"Aureilhan (France)	","Naissance	12 août 1929
à Aureilhan (France)	","Aureilhan"
"https://fr.wikipedia.org//wiki/Bernard_Chevallier_(rugby_%C3%A0_XV)",1925-09-07,"Rougnat (France)	","Naissance	7 septembre 1925
à Rougnat (France)	","Rougnat"
"https://fr.wikipedia.org//wiki/Roger_Furcade",1928-01-22,"Saint-Nazaire (France)	","Naissance	22 janvier 1928
à Saint-Nazaire (France)	","Saint-Nazaire"
"https://fr.wikipedia.org//wiki/Paul_Labadie",1928-04-27,"Bayonne (France)	","Naissance	27 avril 1928
à Bayonne (France)	","Bayonne"
"https://fr.wikipedia.org//wiki/Robert_Labarth%C3%A8te",1924-10-05,"Gan","Naissance	
5 octobre 1924
Gan","Gan"
"https://fr.wikipedia.org//wiki/Roger_Martine",1930-01-03,"Bellocq (France)	","Naissance	3 janvier 1930
à Bellocq (France)	","Bellocq"
"https://fr.wikipedia.org//wiki/Fran%C3%A7ois_Varenne",1926-07-26,"Junay","Naissance	
26 juillet 1926
Junay","Junay"
"https://fr.wikipedia.org//wiki/Antoine_Labazuy",1929-02-09,"Carcassonne (France)	","Naissance	9 février 1929
à Carcassonne (France)	","Carcassonne"
"https://fr.wikipedia.org//wiki/Jean_Colombier_(rugby_%C3%A0_XV)",1928-03-28,"Saint-Junien","Naissance	
28 mars 1928
Saint-Junien","Saint-Junien"
"https://fr.wikipedia.org//wiki/Pierre_Guilleux",1924-12-15,"Usseau","Naissance	
15 décembre 1924
Usseau","Usseau"
"https://fr.wikipedia.org//wiki/Jacques_Mauran",1929-05-01,"Rignac","Naissance	
1er mai 1929
Rignac","Rignac"
"https://fr.wikipedia.org//wiki/Michel_Lecointre",1926-07-03,"Troyes","Naissance	
3 juillet 1926
Troyes","Troyes"
"https://fr.wikipedia.org//wiki/Lucien_Roge",1932-10-19,"Cessenon-sur-Orb (France)	","Naissance	19 octobre 1932
à Cessenon-sur-Orb (France)	","Cessenon-sur-Orb"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Sanac",1929-08-04,"Trouillas","Naissance	
4 août 1929
Trouillas","Trouillas"
"https://fr.wikipedia.org//wiki/Jean-Claude_Rouan",1933-10-30,"Quillan","Naissance	
30 octobre 1933
Quillan","Quillan"
"https://fr.wikipedia.org//wiki/Paul_Tignol",1933-05-26,"Toulouse","Naissance	
26 mai 1933
Toulouse","Toulouse"
"https://fr.wikipedia.org//wiki/Julien_Arrieta",1924-09-11,"Irun (Espagne)	","Naissance	11 septembre 1924
à Irun (Espagne)	","Irun"
"https://fr.wikipedia.org//wiki/Robert_Carr%C3%A8re",1921-03-13,"Saint-Sever","Naissance	
13 mars 1921
Saint-Sever","Saint-Sever"
"https://fr.wikipedia.org//wiki/Michel_Celaya",1930-07-04,"Biarritz (France)	","Naissance	4 juillet 1930
à Biarritz (France)	","Biarritz"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Haget",1931-04-26,"Biarritz (France)	","Naissance	26 avril 1931
à Biarritz (France)	","Biarritz"
"https://fr.wikipedia.org//wiki/Laurent_Bidart",1930-01-11,"Boucau","Naissance	
11 janvier 1930
Boucau","Boucau"
"https://fr.wikipedia.org//wiki/Henri_Domec",1932-08-09,"Lourdes (France)	","Naissance	9 août 1932
à Lourdes (France)	","Lourdes"
"https://fr.wikipedia.org//wiki/Joseph_Galy",1929-12-22,"Bages","Naissance	
22 décembre 1929
Bages","Bages"
"https://fr.wikipedia.org//wiki/Michel_Vannier",1931-07-21,"Étain (France)	","Naissance	21 juillet 1931
à Étain (France)	","Étain"
"https://fr.wikipedia.org//wiki/Jean_Darrieussecq",1924-03-06,"Peyrehorade","Naissance	
6 mars 1924
Peyrehorade","Peyrehorade"
"https://fr.wikipedia.org//wiki/Jean-Henri_Pargade",1928-09-21,"Bayonne","Naissance	
21 septembre 1928
Bayonne","Bayonne"
"https://fr.wikipedia.org//wiki/Robert_Baulon",1930-10-21,"Boucau (France)	","Naissance	21 octobre 1930
à Boucau (France)	","Boucau"
"https://fr.wikipedia.org//wiki/Jacques_Bouquet",1933-06-03,"Tullins (France)	","Naissance	3 juin 1933
à Tullins (France)	","Tullins"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Boniface",1934-08-14,"Montfort-en-Chalosse (France)	","Naissance	14 août 1934
à Montfort-en-Chalosse (France)	","Montfort-en-Chalosse"
"https://fr.wikipedia.org//wiki/Henri_Claverie",1925-01-21,"Lourdes","Naissance	
21 janvier 1925
Lourdes","Lourdes"
"https://fr.wikipedia.org//wiki/Am%C3%A9d%C3%A9e_Domenech_(rugby_%C3%A0_XV,_1933)",1933-05-03,"Narbonne (France)	","Naissance	3 mai 1933
à Narbonne (France)	","Narbonne"
"https://fr.wikipedia.org//wiki/Pierre_Albaladejo",1933-12-14,"Dax (France)	","Naissance	14 décembre 1933
à Dax (France)	","Dax"
"https://fr.wikipedia.org//wiki/Jean_Benetiere",1928-10-02,"Le Coteau","Naissance	
2 octobre 1928
Le Coteau","Le Coteau"
"https://fr.wikipedia.org//wiki/Jean_Bichindaritz",1928-05-03,"Biarritz","Naissance	
3 mai 1928
Biarritz","Biarritz"
"https://fr.wikipedia.org//wiki/Gilbert_Larr%C3%A9guy",1931-05-06,"Mouguerre	","Naissance	6 mai 1931
à Mouguerre	","Mouguerre"
"https://fr.wikipedia.org//wiki/Jacques_Lepatey",1929-09-25,"Mazamet (France)	","Naissance	25 septembre 1929
à Mazamet (France)	","Mazamet"
"https://fr.wikipedia.org//wiki/G%C3%A9rard_Murillo",1932-02-09,"Paris","Naissance	
9 février 1932 
Paris","Paris"
"https://fr.wikipedia.org//wiki/Jean_Barthe",1932-07-22,"Lourdes (Hautes-Pyrénées) (France)	","Naissance	22 juillet 1932
à Lourdes (Hautes-Pyrénées) (France)	","Lourdes"
"https://fr.wikipedia.org//wiki/Robert_Basauri",1934-08-30,"Hendaye (France)	","Naissance	30 août 1934
à Hendaye (France)	","Hendaye"
"https://fr.wikipedia.org//wiki/Philibert_Capitani",1928-07-31,"Frassinoro","Naissance	
31 juillet 1928
Frassinoro","Frassinoro"
"https://fr.wikipedia.org//wiki/Pierre_Danos",1929-06-04,"Toulouse (France)	","Naissance	4 juin 1929
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Yves_Duffaut",1932-12-24,"Samatan","Naissance	
24 décembre 1932 
Samatan","Samatan"
"https://fr.wikipedia.org//wiki/Jacques_Meynard",1935-09-28,"Cognac	","Naissance	28 septembre 1935
à Cognac	","Cognac"
"https://fr.wikipedia.org//wiki/Henri_Lazies",1929-11-01,"Belloc-Saint-Clamens (France)	","Naissance	1er novembre 1929
à Belloc-Saint-Clamens (France)	","Belloc-Saint-Clamens"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Morel_(rugby_%C3%A0_XV)",1927-11-20,"La Tronche (France)	","Naissance	20 novembre 1927
à La Tronche (France)	","La Tronche"
"https://fr.wikipedia.org//wiki/Henri_Rancoule",1933-02-06,"Bram (France)	","Naissance	6 février 1933
à Bram (France)	","Bram"
"https://fr.wikipedia.org//wiki/Jacques_Chiberry",1929-09-07,"Sauveterre-de-Béarn","Naissance	
7 septembre 1929
Sauveterre-de-Béarn","Sauveterre-de-Béarn"
"https://fr.wikipedia.org//wiki/Michel_Escommier",1933-10-12,"Montélimar","Naissance	
12 octobre 1933 
Montélimar","Montélimar"
"https://fr.wikipedia.org//wiki/Thomas_Manterola",1927-12-19,"Ciboure","Naissance	
19 décembre 1927
Ciboure","Ciboure"
"https://fr.wikipedia.org//wiki/Jean_Carr%C3%A8re",1930-04-05,"Argelès-sur-Mer (France)	","Naissance	5 avril 1930
à Argelès-sur-Mer (France)	","Argelès-sur-Mer"
"https://fr.wikipedia.org//wiki/Jean_Dupuy_(rugby_%C3%A0_XV)",1934-05-25,"Vic-en-Bigorre (France)	","Naissance	25 mai 1934
à Vic-en-Bigorre (France)	","Vic-en-Bigorre"
"https://fr.wikipedia.org//wiki/G%C3%A9rard_Roucari%C3%A8s",1932-08-13,"Rivesaltes","Naissance	
13 août 1932
Rivesaltes","Rivesaltes"
"https://fr.wikipedia.org//wiki/Guy_Stener",1931-02-11,"Vichy (France)	","Naissance	11 février 1931
à Vichy (France)	","Vichy"
"https://fr.wikipedia.org//wiki/Serge_Torreilles",1931-12-31,"Baixas","Naissance	
31 décembre 1931
Baixas","Baixas"
"https://fr.wikipedia.org//wiki/Robert_Vigier",1926-12-05,"Lanobre (France)	","Naissance	5 décembre 1926
à Lanobre (France)	","Lanobre"
"https://fr.wikipedia.org//wiki/Guy_Pauthe",1932-10-24,"Graulhet","Naissance	
24 octobre 1932
Graulhet","Graulhet"
"https://fr.wikipedia.org//wiki/Georges_Gauby",1933-06-27,"Rivesaltes","Naissance	
27 juin 1933 
Rivesaltes","Rivesaltes"
"https://fr.wikipedia.org//wiki/Fran%C3%A7ois_Moncla",1932-04-01,"Louvie-Juzon (France)	","Naissance	1er avril 1932
à Louvie-Juzon (France)	","Louvie-Juzon"
"https://fr.wikipedia.org//wiki/Ren%C3%A9_Moni%C3%A9",1934-01-02,"Théza","Naissance	
2 janvier 1934
Théza","Théza"
"https://fr.wikipedia.org//wiki/Christian_Darrouy",1937-01-13,"Pouydesseaux (France)	","Naissance	13 janvier 1937
à Pouydesseaux (France)	","Pouydesseaux"
"https://fr.wikipedia.org//wiki/Michel_Hoche",1932-09-20,"Levallois-Perret (France)	","Naissance	20 septembre 1932
à Levallois-Perret (France)	","Levallois-Perret"
"https://fr.wikipedia.org//wiki/Paul_Cassagne",1931-01-22,"Tarbes (France)	","Naissance	22 janvier 1931
à Tarbes (France)	","Tarbes"
"https://fr.wikipedia.org//wiki/Roland_Darracq",1933-01-20,"Dax (France)	","Naissance	20 janvier 1933
à Dax (France)	","Dax"
"https://fr.wikipedia.org//wiki/G%C3%A9rard_Mauduy",1937-12-10,"Périgueux (France)	","Naissance	10 décembre 1937
à Périgueux (France)	","Périgueux"
"https://fr.wikipedia.org//wiki/Michel_Crauste",1934-07-06,"Saint-Laurent (France)	","Naissance	6 juillet 1934
à Saint-Laurent (France)	","Saint-Laurent"
"https://fr.wikipedia.org//w/index.php?title=Adrien_Normand&action=edit&redlink=1",NA,NA,NA,NA
"https://fr.wikipedia.org//wiki/Christian_Vignes",1934-06-05,"Biarritz (France)	","Naissance	5 juin 1934
à Biarritz (France)	","Biarritz"
"https://fr.wikipedia.org//wiki/Aldo_Quaglio",1932-02-17,"Saverdun (France)	","Naissance	17 février 1932
à Saverdun (France)	","Saverdun"
"https://fr.wikipedia.org//wiki/Pierre_Lacroix_(rugby_%C3%A0_XV)",1935-01-23,"Houeillès (France)	","Naissance	23 janvier 1935
à Houeillès (France)	","Houeillès"
"https://fr.wikipedia.org//wiki/Alfred_Roques",1925-02-17,"Cazes-Mondenard (France)	","Naissance	17 février 1925
à Cazes-Mondenard (France)	","Cazes-Mondenard"
"https://fr.wikipedia.org//wiki/Pierre_Tarricq",1929-05-18,"Labouheyre","Naissance	
18 mai 1929
Labouheyre","Labouheyre"
"https://fr.wikipedia.org//wiki/Arnaud_Marquesuzaa",1934-06-14,"Saint-Palais (France)	","Naissance	14 juin 1934
à Saint-Palais (France)	","Saint-Palais"
"https://fr.wikipedia.org//wiki/Bernard_Mommejat",1934-05-18,"Paris 15e (France)	","Naissance	18 mai 1934
à Paris 15e (France)	","Paris"
"https://fr.wikipedia.org//wiki/Pierre_Lacaze_(rugby)",1934-05-04,"Pontacq (France)	","Naissance	4 mai 1934
à Pontacq (France)	","Pontacq"
"https://fr.wikipedia.org//wiki/Louis_Casaux",1938-07-15,"Ibos (France)	","Naissance	15 juillet 1938
à Ibos (France)	","Ibos"
"https://fr.wikipedia.org//wiki/Claude_Mantoulan",1936-03-05,"Pau (France)	","Naissance	5 mars 1936
à Pau (France)	","Pau"
"https://fr.wikipedia.org//wiki/Serge_M%C3%A9ricq",1937-05-16,"La Réole (France)	","Naissance	16 mai 1937
à La Réole (France)	","La Réole"
"https://fr.wikipedia.org//wiki/Jean_de_Gregorio",1935-12-09,"Romans-sur-Isère (France)	","Naissance	9 décembre 1935
à Romans-sur-Isère (France)	","Romans-sur-Isère"
"https://fr.wikipedia.org//wiki/Sylvain_Meyer",1934-06-01,"Strasbourg (France)	","Naissance	1er juin 1934
à Strasbourg (France)	","Strasbourg"
"https://fr.wikipedia.org//wiki/Guy_Boniface",1937-03-06,"Montfort-en-Chalosse (France)	","Naissance	6 mars 1937
à Montfort-en-Chalosse (France)	","Montfort-en-Chalosse"
"https://fr.wikipedia.org//wiki/Herv%C3%A9_Larrue",1935-07-05,"Boissezon (France)	","Naissance	5 juillet 1935
à Boissezon (France)	","Boissezon"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Saux",1928-11-13,"Paris (France)	","Naissance	13 novembre 1928
à Paris (France)	","Paris"
"https://fr.wikipedia.org//wiki/Raoul_Barri%C3%A8re",1928-03-03,"Béziers (France)	","Naissance	3 mars 1928
à Béziers (France)	","Béziers"
"https://fr.wikipedia.org//wiki/Roger_Brethes",1936-01-31,"Saint-Sever (France)	","Naissance	31 janvier 1936
à Saint-Sever (France)	","Saint-Sever"
"https://fr.wikipedia.org//wiki/Michel_Lacome",1935-09-28,"Bagnères-de-Bigorre (France)	","Naissance	28 septembre 1935
à Bagnères-de-Bigorre (France)	","Bagnères-de-Bigorre"
"https://fr.wikipedia.org//wiki/Jean_Othats",1937-05-06,"Bugnein (France)	","Naissance	6 mai 1937
à Bugnein (France)	","Bugnein"
"https://fr.wikipedia.org//wiki/Roland_Cranc%C3%A9e",1932-09-24,"Tréveray (France)	","Naissance	24 septembre 1932
à Tréveray (France)	","Tréveray"
"https://fr.wikipedia.org//wiki/Jacques_Rollet",1934-08-18,"Bayonne (France)	","Naissance	18 août 1934
à Bayonne (France)	","Bayonne"
"https://fr.wikipedia.org//wiki/Louis_Echave",1934-06-18,"Ciboure (France)	","Naissance	18 juin 1934
à Ciboure (France)	","Ciboure"
"https://fr.wikipedia.org//wiki/Jean_Gachassin",1941-12-23,"Bagnères-de-Bigorre (France)	","Naissance	23 décembre 1941
à Bagnères-de-Bigorre (France)	","Bagnères-de-Bigorre"
"https://fr.wikipedia.org//wiki/G%C3%A9rard_Bouguyon",1935-11-24,"Quimerc'h","Naissance	
24 novembre 1935
Quimerc'h","Quimerc'h"
"https://fr.wikipedia.org//wiki/Marcel_Puget",1940-09-28,"Limoux (France)	","Naissance	28 septembre 1940
à Limoux (France)	","Limoux"
"https://fr.wikipedia.org//wiki/Guy_Calvo",1933-05-13,"Tarbes","Naissance	
13 mai 1933
Tarbes","Tarbes"
"https://fr.wikipedia.org//wiki/Pierre_Cazals_(rugby_%C3%A0_XV)",1931-02-08,"Labrit (France)	","Naissance	8 février 1931
à Labrit (France)	","Labrit"
"https://fr.wikipedia.org//wiki/Jean_Laudouar",1934-01-03,"Soustons (France)	","Naissance	3 janvier 1934
à Soustons (France)	","Soustons"
"https://fr.wikipedia.org//wiki/Claude_Lacaze",1940-03-05,"Pontacq (France)	","Naissance	5 mars 1940
à Pontacq (France)	","Pontacq"
"https://fr.wikipedia.org//wiki/Roland_Lef%C3%A8vre_(rugby_%C3%A0_XV)",1936-09-19,"La Flamengrie (France)	","Naissance	19 septembre 1936
à La Flamengrie (France)	","La Flamengrie"
"https://fr.wikipedia.org//wiki/Jean_Piqu%C3%A9",1935-09-17,"Pau (France)	","Naissance	17 septembre 1935
à Pau (France)	","Pau"
"https://fr.wikipedia.org//wiki/Guy_Camberabero",1936-05-17,"Saubion (France)	","Naissance	17 mai 1936
à Saubion (France)	","Saubion"
"https://fr.wikipedia.org//wiki/Marcel_Cassi%C3%A8de",1934-01-01,"Gousse (France)	","Naissance	1er janvier 1934
à Gousse (France)	","Gousse"
"https://fr.wikipedia.org//wiki/Serge_Plantey",1940-02-14,NA,"Naissance	
14 février 1940 ",NA
"https://fr.wikipedia.org//wiki/Ren%C3%A9_Le_Bourhis",1932-04-17,NA,"Naissance	
17 avril 1932 ",NA
"https://fr.wikipedia.org//wiki/Henri_Marracq",1937-11-21,"Pontacq (France)	","Naissance	21 novembre 1937
à Pontacq (France)	","Pontacq"
"https://fr.wikipedia.org//wiki/Roger_Gensane",1934-02-04,"Sévérac-le-Château","Naissance	
4 février 1934
Sévérac-le-Château","Sévérac-le-Château"
"https://fr.wikipedia.org//wiki/Henri_Romero",1935-09-21,"Sigean","Naissance	
21 septembre 1935
Sigean","Sigean"
"https://fr.wikipedia.org//wiki/Claude_Laborde",1940-08-25,"Peyrehorade","Naissance	
25 août 1940 
Peyrehorade","Peyrehorade"
"https://fr.wikipedia.org//wiki/Michel_Arino",1938-02-08,"Penne-d'Agenais (France)","Naissance	
8 février 1938 
Lot-et-Garonne","Penne-d'Agenais"
"https://fr.wikipedia.org//wiki/Maurice_Lira",1941-04-30,"La Mure (France)	","Naissance	30 avril 1941
à La Mure (France)	","La Mure"
"https://fr.wikipedia.org//wiki/Francis_Mas",1938-11-08,"Cazouls-lès-Béziers (France)	","Naissance	8 novembre 1938
à Cazouls-lès-Béziers (France)	","Cazouls-lès-Béziers"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Razat",1940-10-15,"Fumel	","Naissance	15 octobre 1940
à Fumel	","Fumel"
"https://fr.wikipedia.org//wiki/Pierre_Besson",1940-04-01,"Saint-Astier (France)	","Naissance	1er avril 1940
à Saint-Astier (France)	","Saint-Astier"
"https://fr.wikipedia.org//wiki/Jean_Fabre_(rugby_%C3%A0_XV)",1935-11-07,"Rodez (France)	","Naissance	7 novembre 1935
à Rodez (France)	","Rodez"
"https://fr.wikipedia.org//wiki/Fernand_Zago",1942-02-27,"Saint-Lys","Naissance	
27 février 1942
Saint-Lys","Saint-Lys"
"https://fr.wikipedia.org//wiki/Paul_Dedieu",1933-05-08,"Toulouse (France)	","Naissance	8 mai 1933
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Raymond_Rebujent",1942-09-27,"Elne","Naissance	
27 septembre 1942 
Elne","Elne"
"https://fr.wikipedia.org//wiki/Roger_Fite",1938-10-13,"Cabrerolles (France)	","Naissance	13 octobre 1938
à Cabrerolles (France)	","Cabrerolles"
"https://fr.wikipedia.org//wiki/Jean-Claude_Lasserre_(rugby_%C3%A0_XV)",1938-05-12,"Hussein Dey (France)	","Naissance	12 mai 1938
à Hussein Dey (France)	","Hussein Dey"
"https://fr.wikipedia.org//wiki/Jean_Le_Droff",1939-06-22,"Ordan-Larroque (France)	","Naissance	22 juin 1939
à Ordan-Larroque (France)	","Ordan-Larroque"
"https://fr.wikipedia.org//wiki/Lucien_Abadie",1937-08-17,"Bouilh-Devant","Naissance	
17 août 1937
Bouilh-Devant","Bouilh-Devant"
"https://fr.wikipedia.org//wiki/Jean-Claude_Berejnoi",1939-04-20,"Decazeville (Aveyron)","Naissance	
20 avril 1939 
Decazeville (Aveyron)","Decazeville"
"https://fr.wikipedia.org//wiki/Jean-Michel_Cabanier",1936-05-13,"Montpezat-de-Quercy (France)	","Naissance	13 mai 1936
à Montpezat-de-Quercy (France)	","Montpezat-de-Quercy"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Herrero",1938-01-28,"Puisserguier (Hérault) (France)	","Naissance	28 janvier 1938
à Puisserguier (Hérault) (France)	","Puisserguier"
"https://fr.wikipedia.org//wiki/Jean-Joseph_Rupert",1938-03-07,"Saint-Jean-de-Marsacq","Naissance	
7 mars 1938
Saint-Jean-de-Marsacq","Saint-Jean-de-Marsacq"
"https://fr.wikipedia.org//wiki/Jacques_Bayardon",1934-01-25,"Mâcon","Naissance	
25 janvier 1934
Mâcon","Mâcon"
"https://fr.wikipedia.org//wiki/Benoit_Dauga",1942-05-08,"Montgaillard (France)	","Naissance	8 mai 1942
à Montgaillard (France)	","Montgaillard"
"https://fr.wikipedia.org//wiki/Jean-Baptiste_Amestoy",1935-08-28,"Ustaritz","Naissance	
28 août 1935 
Ustaritz","Ustaritz"
"https://fr.wikipedia.org//wiki/Jean-Claude_Hiquet",1939-11-04,"Soustons","Naissance	
4 novembre 1939
Soustons","Soustons"
"https://fr.wikipedia.org//wiki/Arnaldo_Gruarin",1938-02-05,"Gruaro (Italie)	","Naissance	5 février 1938
à Gruaro (Italie)	","Gruaro"
"https://fr.wikipedia.org//wiki/Yves_Menthillier",1941-12-07,"Bourg","Naissance	
7 décembre 1941
Bourg","Bourg-en-Bresse"
"https://fr.wikipedia.org//wiki/Michel_Sitjar",1942-09-13,"Toulouse (France)	","Naissance	13 septembre 1942
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Abadie_(rugby_%C3%A0_XV,_1932)",1932-01-31,"Aureilhan (France)	","Naissance	31 janvier 1932
à Aureilhan (France)	","Aureilhan"
"https://fr.wikipedia.org//wiki/Michel_Arnaudet",1943-03-11,"Lourdes","Naissance	
11 mars 1943 
Lourdes","Lourdes"
"https://fr.wikipedia.org//wiki/Jean_Capdouze",1942-08-30,"Salies-de-Béarn (France)	","Naissance	30 août 1942
à Salies-de-Béarn (France)	","Salies-de-Béarn"
"https://fr.wikipedia.org//wiki/Walter_Spanghero",1943-12-21,"Payra-sur-l'Hers (France)	","Naissance	21 décembre 1943
à Payra-sur-l'Hers (France)	","Payra-sur-l'Hers"
"https://fr.wikipedia.org//wiki/Lilian_Camberabero",1937-07-15,"Saint-Vincent-de-Tyrosse (France)	","Naissance	15 juillet 1937
à Saint-Vincent-de-Tyrosse (France)	","Saint-Vincent-de-Tyrosse"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Campaes",1944-03-30,"Lourdes (France)	","Naissance	30 mars 1944
à Lourdes (France)	","Lourdes"
"https://fr.wikipedia.org//wiki/Andr%C3%A9_Abadie_(rugby_%C3%A0_XV,_1934)",1934-07-27,"Toulouse (France)	","Naissance	27 juillet 1934
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Elie_Cester",1942-07-27,"L'Isle-Jourdain (France)	","Naissance	27 juillet 1942
à L'Isle-Jourdain (France)	","L'Isle-Jourdain"
"https://fr.wikipedia.org//wiki/Jean-Claude_Roques",1943-03-19,"Brive-la-Gaillarde","Naissance	
19 mars 1943 
Brive-la-Gaillarde","Brive-la-Gaillarde"
"https://fr.wikipedia.org//wiki/Bernard_Duprat",1943-07-17,"Bayonne (France)	","Naissance	17 juillet 1943
à Bayonne (France)	","Bayonne"
"https://fr.wikipedia.org//wiki/Jean-Claude_Lagrange",1942-12-04,NA,"Naissance	
4 décembre 1942 ",NA
"https://fr.wikipedia.org//wiki/Jo_Maso",1944-12-27,"Toulouse (France)	","Naissance	27 décembre 1944
à Toulouse (France)	","Toulouse"
"https://fr.wikipedia.org//wiki/Christian_Carr%C3%A8re",1943-07-27,"Tarbes (France)	","Naissance	27 juillet 1943
à Tarbes (France)	","Tarbes"
"https://fr.wikipedia.org//wiki/Claude_Dourthe",1948-11-20,"Magescq (France)	","Naissance	20 novembre 1948
à Magescq (France)	","Magescq"
"https://fr.wikipedia.org//wiki/Jean_Salut",1943-04-14,"Beaumont-de-Lomagne (France)	","Naissance	14 avril 1943
à Beaumont-de-Lomagne (France)	","Beaumont-de-Lomagne"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Mir",1947-06-25,"Saint-Lary-Soulan","Naissance	
25 juin 1947
Saint-Lary-Soulan","Saint-Lary-Soulan"
"https://fr.wikipedia.org//wiki/Jean-Pierre_Lux",1946-01-09,"Dax (France)	","Naissance	9 janvier 1946
à Dax (France)	","Dax"
"https://fr.wikipedia.org//wiki/Jacques_Fort",1938-01-16,"Caudéran","Naissance	
16 janvier 1938
Caudéran","Caudéran"
"https://fr.wikipedia.org//wiki/Pierre_Villepreux",1943-07-05,"Arnac-Pompadour (France)	","Naissance	5 juillet 1943
à Arnac-Pompadour (France)	","Arnac-Pompadour"
